nohup: ignoring input
Comunidades : 2
Agentes/com : 250 | Total: 500
[Parallel(n_jobs=8)]: Done 9925 tasks      | elapsed:  6.5min
[Parallel(n_jobs=8)]: Done 10000 out of 10000 | elapsed:  6.5min finished
Estrategia Constante completada en 6.54 min

=============================================
Estrategia: Promedio_par
=============================================
[Parallel(n_jobs=8)]: Using backend LokyBackend with 8 concurrent workers.
[Parallel(n_jobs=8)]: Done   2 tasks      | elapsed:    0.2s
[Parallel(n_jobs=8)]: Done   9 tasks      | elapsed:    0.5s
[Parallel(n_jobs=8)]: Done  16 tasks      | elapsed:    0.5s
[Parallel(n_jobs=8)]: Done  25 tasks      | elapsed:    1.1s
[Parallel(n_jobs=8)]: Done  34 tasks      | elapsed:    1.4s
[Parallel(n_jobs=8)]: Done  45 tasks      | elapsed:    1.7s
[Parallel(n_jobs=8)]: Done  56 tasks      | elapsed:    2.1s
[Parallel(n_jobs=8)]: Done  69 tasks      | elapsed:    2.7s
[Parallel(n_jobs=8)]: Done  82 tasks      | elapsed:    3.3s
[Parallel(n_jobs=8)]: Done  97 tasks      | elapsed:    3.8s
[Parallel(n_jobs=8)]: Done 112 tasks      | elapsed:    4.4s
[Parallel(n_jobs=8)]: Done 129 tasks      | elapsed:    5.1s
[Parallel(n_jobs=8)]: Done 146 tasks      | elapsed:    5.7s
[Parallel(n_jobs=8)]: Done 165 tasks      | elapsed:    6.5s
[Parallel(n_jobs=8)]: Done 184 tasks      | elapsed:    7.2s
[Parallel(n_jobs=8)]: Done 205 tasks      | elapsed:    8.0s
[Parallel(n_jobs=8)]: Done 226 tasks      | elapsed:    8.9s
[Parallel(n_jobs=8)]: Done 249 tasks      | elapsed:    9.8s
[Parallel(n_jobs=8)]: Done 272 tasks      | elapsed:   10.6s
[Parallel(n_jobs=8)]: Done 297 tasks      | elapsed:   11.7s
[Parallel(n_jobs=8)]: Done 322 tasks      | elapsed:   12.7s
[Parallel(n_jobs=8)]: Done 349 tasks      | elapsed:   13.8s
[Parallel(n_jobs=8)]: Done 376 tasks      | elapsed:   14.7s
[Parallel(n_jobs=8)]: Done 405 tasks      | elapsed:   15.9s
[Parallel(n_jobs=8)]: Done 434 tasks      | elapsed:   17.1s
[Parallel(n_jobs=8)]: Done 465 tasks      | elapsed:   18.3s
[Parallel(n_jobs=8)]: Done 496 tasks      | elapsed:   19.5s
[Parallel(n_jobs=8)]: Done 529 tasks      | elapsed:   20.8s
[Parallel(n_jobs=8)]: Done 562 tasks      | elapsed:   22.1s
[Parallel(n_jobs=8)]: Done 597 tasks      | elapsed:   23.4s
[Parallel(n_jobs=8)]: Done 632 tasks      | elapsed:   24.8s
[Parallel(n_jobs=8)]: Done 669 tasks      | elapsed:   26.2s
[Parallel(n_jobs=8)]: Done 706 tasks      | elapsed:   27.7s
[Parallel(n_jobs=8)]: Done 745 tasks      | elapsed:   29.3s
[Parallel(n_jobs=8)]: Done 784 tasks      | elapsed:   30.8s
[Parallel(n_jobs=8)]: Done 825 tasks      | elapsed:   32.4s
[Parallel(n_jobs=8)]: Done 866 tasks      | elapsed:   34.0s
[Parallel(n_jobs=8)]: Done 909 tasks      | elapsed:   35.7s
[Parallel(n_jobs=8)]: Done 952 tasks      | elapsed:   37.4s
[Parallel(n_jobs=8)]: Done 997 tasks      | elapsed:   39.1s
[Parallel(n_jobs=8)]: Done 1042 tasks      | elapsed:   40.9s
[Parallel(n_jobs=8)]: Done 1089 tasks      | elapsed:   42.7s
[Parallel(n_jobs=8)]: Done 1136 tasks      | elapsed:   44.6s
[Parallel(n_jobs=8)]: Done 1185 tasks      | elapsed:   46.5s
[Parallel(n_jobs=8)]: Done 1234 tasks      | elapsed:   48.4s
[Parallel(n_jobs=8)]: Done 1285 tasks      | elapsed:   50.4s
[Parallel(n_jobs=8)]: Done 1336 tasks      | elapsed:   52.4s
[Parallel(n_jobs=8)]: Done 1389 tasks      | elapsed:   54.5s
[Parallel(n_jobs=8)]: Done 1442 tasks      | elapsed:   56.5s
[Parallel(n_jobs=8)]: Done 1497 tasks      | elapsed:   58.7s
[Parallel(n_jobs=8)]: Done 1552 tasks      | elapsed:  1.0min
[Parallel(n_jobs=8)]: Done 1609 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1666 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1725 tasks      | elapsed:  1.1min
[Parallel(n_jobs=8)]: Done 1784 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 1845 tasks      | elapsed:  1.2min
[Parallel(n_jobs=8)]: Done 1906 tasks      | elapsed:  1.2min
